04-12 16:53:53.202   12013-12013   C0391c/AceFocus                 com.opens...is.music  I     [(100000:100000:scope)] Scope(Stack/5) has no last focusNode.
04-12 16:53:53.202   12013-12013   C03900/Ace                      com.opens...is.music  I     [(100000:100000:scope)] Update application state , state: ON_INACTIVE
04-12 16:53:53.202   12013-12013   C01332/UIAbility                com.opens...is.music  I     [ui_ability_thread236]Lifecycle:name EntryAbility
04-12 16:53:53.202   12013-12013   C0420a/WMSLife                  com.opens...is.music  I     GoPause: in
04-12 16:53:53.202   12013-12013   C0420a/WMSLife                  com.opens...is.music  I     Pause: in, isColdStart: 0
04-12 16:53:53.202   12013-12013   C0420a/WMSLife                  com.opens...is.music  I     NotifyAfterLifecyclePaused: in
04-12 16:53:53.202   12013-12013   C0420a/WMSLife                  com.opens...is.music  I     NotifyAfterLifecyclePaused: window has been in noninteractive status
04-12 16:53:53.202   12013-12013   C01332/UIAbility                com.opens...is.music  I     [JUA1854]JsUIAbility call js, name: onWillBackground
04-12 16:53:53.202   12013-12013   C01332/UIAbility                com.opens...is.music  I     [JUA1899]end, name: onWillBackground, time: 0
04-12 16:53:53.202   12013-12013   C01332/UIAbility                com.opens...is.music  I     [JUA1854]JsUIAbility call js, name: onBackground
04-12 16:53:53.202   12013-12013   A00000/testTag                  com.opens...is.music  I     Ability onBackground
04-12 16:53:53.202   12013-12013   C01332/UIAbility                com.opens...is.music  I     [JUA1899]end, name: onBackground, time: 0
04-12 16:53:53.202   12013-12013   C04202/WMSMain                  com.opens...is.music  I     GoBackground: reason: 4
04-12 16:53:53.202   12013-12013   C0420a/WMSLife                  com.opens...is.music  I     Hide: Window hide [id:44, type: 1, reason:4, state:2, requestState:2
04-12 16:53:53.202   12013-12013   C01332/UIAbility                com.opens...is.music  I     [ui_ability_impl469]wnd call, AfterBackground
04-12 16:53:53.206   12013-12013   C0420a/WMSLife                  com.opens...is.music  W     GetAttachStateSyncResult: lifecycleCallback is null
04-12 16:53:53.206   12013-12013   C03900/Ace                      com.opens...is.music  I     [(-2:100000:singleton)] [com.opensource.metis.music][entry][100000]: window background
04-12 16:53:53.206   12013-12013   C03900/Ace                      com.opens...is.music  I     [(100000:100000:scope)] Update application state , state: ON_HIDE
04-12 16:53:53.206   12013-12013   C03922/AceNavigation            com.opens...is.music  I     [(100000:100000:scope)] can't find inner navigation
04-12 16:53:53.206   12013-12013   C03f00/ArkCompiler              com.opens...is.music  I     [gc] HintGC degree:0 reason:Trigger by ArkUI
04-12 16:53:53.207   12013-12013   C03f00/ArkCompiler              com.opens...is.music  I     [gc]  MemoryReduceDegree::LOW TriggerConcurrentMark.
04-12 16:53:53.209   12013-12013   C01406/OHOS::RS                 com.opens...is.music  I     RSSurfaceNode::SetAbilityState, surfaceNodeId:[51595442126850], ability state: background
04-12 16:53:53.213   12013-12013   C04202/WMSMain                  com.opens...is.music  I     SetFrameRateLinkerEnable: rate 0, linkerId 51595442126848
04-12 16:53:53.237   12013-12013   C0420a/WMSLife                  com.opens...is.music  I     NotifyAfterDidBackground: reason: 4
04-12 16:53:53.238   12013-12013   C04208/WMSLayout                com.opens...is.music  I     NotifyWindowStatusChange: id:44, windowMode:1, windowStatus:3, lastWindowStatus:1, skipRedundantWindowStatusNotifications:0
04-12 16:53:53.238   12013-12013   C04208/WMSLayout                com.opens...is.music  I     NotifyWindowStatusDidChange: Id:44, WindowMode:1, windowStatus:3, lastWindowStatus:1, listenerSize:0, rect:[0 0 1320 2848]
04-12 16:53:53.238   12013-12013   C0420a/WMSLife                  com.opens...is.music  I     Hide: Window hide success [id:44, type: 1
04-12 16:53:53.238   12013-12013   C02d07/ObserverMgr              com.opens...is.music  I     start to handle background
04-12 16:53:53.238   12013-12013   C02805/ClientMsgHandler         com.opens...is.music  W     [K:U:324][OnKeyEvent:158] The client receives a key, Fd:42
04-12 16:53:53.238   12013-12013   C02805/InputManagerImpl         com.opens...is.music  I     [K:U:324][OnKeyEvent:582] id:324 recv
04-12 16:53:53.238   12013-12013   C04213/InputKeyFlow             com.opens...is.music  I     HandleInputEvent: eid:1,InputId:324,wid:44
04-12 16:53:53.238   12013-12013   C0391c/AceFocus                 com.opens...is.music  I     [(100000:100000:scope)] node: page/2 cannot handle key event because is not current focus
04-12 16:53:53.238   12013-12013   C0420c/WMSEvent                 com.opens...is.music  I     HandleKeyEvent: DispatchKeyEvent ret:48, id:324
04-12 16:53:53.238   12013-12013   C0391c/AceFocus                 com.opens...is.music  I     [(100000:100000:scope)] node: page/2 cannot handle key event because is not current focus
04-12 16:53:53.238   12013-12013   C0420c/WMSEvent                 com.opens...is.music  I     DispatchKeyEventCallback: id: 324, consumed: 0,escTrigger: 0, escDown: 0
04-12 16:53:53.240   12013-12013   C01707/CONCUR                   com.opens...is.music  E     [Interface] task 13542 apply qos failed, errno = 4
04-12 16:53:53.241   12013-12013   C01707/CONCUR                   com.opens...is.music  E     [Interface] task 13544 apply qos failed, errno = 4
04-12 16:53:53.242   12013-12013   C01707/CONCUR                   com.opens...is.music  E     [Interface] task 13543 apply qos failed, errno = 4
04-12 16:53:53.244   12013-12013   C01707/CONCUR                   com.opens...is.music  E     [Interface] task 13542 apply qos failed, errno = 4
04-12 16:53:53.246   12013-12013   C01707/CONCUR                   com.opens...is.music  E     [Interface] task 13544 apply qos failed, errno = 4
04-12 16:53:53.247   12013-12013   C01707/CONCUR                   com.opens...is.music  E     [Interface] task 13543 apply qos failed, errno = 4
04-12 16:53:53.247   12013-12013   A03d00/JSAPP                    com.opens...is.music  I     applyAVSessionMetadata: liveViewUnavailable=true, compact=false, title=词：古小力/黄淩嘉, subtitle=花海, singleLyric=词：古小力/黄淩嘉
04-12 16:53:53.247   12013-12013   C02b91/AVSession                com.opens...is.music  I     [Enqueue]name=SetAVMetaData
04-12 16:53:53.247   12013-13586   C02b91/AVSession                com.opens...is.music  I     [doMetaDataSetNapi]do metadata set with check uri alive:0, pixel alive:0, session alive:1
04-12 16:53:53.247   12013-12013   C0420a/WMSLife                  com.opens...is.music  I     NotifyAfterDidBackground execute
04-12 16:53:53.247   12013-13586   C02b91/AVSession                com.opens...is.music  I     [SetAVMetaData]SetAVMetaData in proxy
04-12 16:53:53.247   12013-12013   C01332/UIAbility                com.opens...is.music  I     [JUA1854]JsUIAbility call js, name: onDidBackground
04-12 16:53:53.247   12013-13586   C02b91/AVSession                com.opens...is.music  E     [WriteToParcel]isImageValid,checkFail!ret:true
04-12 16:53:53.247   12013-12013   C01332/UIAbility                com.opens...is.music  I     [JUA1899]end, name: onDidBackground, time: 0
04-12 16:53:53.247   12013-13932   C02b91/AVSession                com.opens...is.music  I     [AVQueueImgDownloadSyncExecutor]doAVQueueImgDownload:source-1775983601308
04-12 16:53:53.247   12013-13932   C02b91/AVSession                com.opens...is.music  E     [AVQueueImgDownloadSyncExecutor]avqImg not match download conditions
04-12 16:53:53.248   12013-12013   C02b2d/AVMetadataExtractorNapi  com.opens...is.music  I     #130 0x34DB80 Destructor
04-12 16:53:53.248   12013-12013   C02b2d/AVMetadataExtractorNapi  com.opens...is.music  I     #130 0x34D880 Destructor
04-12 16:53:53.248   12013-13933   C02b2d/MetaHelperImpl           com.opens...is.music  I     #1035 0xDFDDE8 Release
04-12 16:53:53.248   12013-13933   C02b2d/MetaHelperImpl           com.opens...is.music  E     #1036 avmetadatahelper service does not exist.
04-12 16:53:53.248   12013-13933   C02b2d/AVMetadataExtractorNapi  com.opens...is.music  I     #56 0x34DB80 Instances destroy
04-12 16:53:53.248   12013-13586   C02b91/AVSession                com.opens...is.music  I     [SetAVMetaData]set avmetadata done
04-12 16:53:53.248   12013-13586   C02b91/AVSession                com.opens...is.music  E     [doMetaDataSetNapi]do metadata set with img uri empty
04-12 16:53:53.248   12013-13586   C02b91/AVSession                com.opens...is.music  I     [operator()]doMetaDataSet res:0|1
04-12 16:53:53.248   12013-12013   C02b2d/AVMetadataExtractorNapi  com.opens...is.music  I     #130 0x40FB00 Destructor
04-12 16:53:53.248   12013-12013   C02b2d/AVMetadataExtractorNapi  com.opens...is.music  I     #130 0x40F8C0 Destructor
04-12 16:53:53.248   12013-12013   C02b2d/AVMetadataExtractorNapi  com.opens...is.music  I     #130 0x1D4CC0 Destructor
04-12 16:53:53.249   12013-13937   C02b2d/MetaHelperImpl           com.opens...is.music  I     #1035 0x5816F8 Release
04-12 16:53:53.249   12013-13937   C02b2d/MetaHelperImpl           com.opens...is.music  E     #1036 avmetadatahelper service does not exist.
04-12 16:53:53.249   12013-13937   C02b2d/AVMetadataExtractorNapi  com.opens...is.music  I     #56 0x1D4CC0 Instances destroy
04-12 16:53:53.249   12013-13936   C02b2d/MetaHelperImpl           com.opens...is.music  I     #1035 0x581FB8 Release
04-12 16:53:53.249   12013-13936   C02b2d/MetaHelperImpl           com.opens...is.music  E     #1036 avmetadatahelper service does not exist.
04-12 16:53:53.249   12013-13936   C02b2d/AVMetadataExtractorNapi  com.opens...is.music  I     #56 0x40F8C0 Instances destroy
04-12 16:53:53.249   12013-13935   C02b2d/MetaHelperImpl           com.opens...is.music  I     #1035 0xDFB5A8 Release
04-12 16:53:53.249   12013-13935   C02b2d/MetaHelperImpl           com.opens...is.music  E     #1036 avmetadatahelper service does not exist.
04-12 16:53:53.249   12013-13935   C02b2d/AVMetadataExtractorNapi  com.opens...is.music  I     #56 0x40FB00 Instances destroy
04-12 16:53:53.249   12013-13934   C02b2d/MetaHelperImpl           com.opens...is.music  I     #1035 0xDFCE98 Release
04-12 16:53:53.249   12013-13934   C02b2d/MetaHelperImpl           com.opens...is.music  E     #1036 avmetadatahelper service does not exist.
04-12 16:53:53.249   12013-13934   C02b2d/AVMetadataExtractorNapi  com.opens...is.music  I     #56 0x34D880 Instances destroy
04-12 16:53:53.928   12013-12013   C01317/AppKit                   com.opens...is.music  I     [MAINTHD2738]start
04-12 16:53:53.928   12013-12013   C03f00/ArkCompiler              com.opens...is.music  I     [gc] app is inBackground
04-12 16:53:53.931   12013-12013   C01707/CONCUR                   com.opens...is.music  E     [Interface] task 13542 leave qos failed, errno = 4
04-12 16:53:53.932   12013-12013   C01707/CONCUR                   com.opens...is.music  E     [Interface] task 13544 leave qos failed, errno = 4
04-12 16:53:53.933   12013-12013   C01707/CONCUR                   com.opens...is.music  E     [Interface] task 13543 leave qos failed, errno = 4
04-12 16:53:53.933   12013-12013   C03f01/NAPI                     com.opens...is.music  I     [StopIdleMonitorTimerTask] Get timerMutex_
04-12 16:53:54.934   12013-13547   C02d10/HiViewRemoteService      com.opens...is.music  I     GetHiViewRemoteService: refresh remote service instance.
04-12 16:53:54.935   12013-12013   C03f00/ArkCompiler              com.opens...is.music  I     [gc] IdleGCTrigger: trigger full gc
04-12 16:53:55.612   12013-12013   A03d00/JSAPP                    com.opens...is.music  I     applyAVSessionMetadata: liveViewUnavailable=true, compact=false, title=曲：周杰伦, subtitle=花海, singleLyric=曲：周杰伦
04-12 16:53:55.613   12013-12013   C02b91/AVSession                com.opens...is.music  I     [Enqueue]name=SetAVMetaData
04-12 16:53:55.613   12013-13588   C02b91/AVSession                com.opens...is.music  I     [doMetaDataSetNapi]do metadata set with check uri alive:0, pixel alive:0, session alive:1
04-12 16:53:55.613   12013-13588   C02b91/AVSession                com.opens...is.music  I     [SetAVMetaData]SetAVMetaData in proxy
04-12 16:53:55.613   12013-14006   C02b91/AVSession                com.opens...is.music  I     [AVQueueImgDownloadSyncExecutor]doAVQueueImgDownload:source-1775983601308
04-12 16:53:55.613   12013-14006   C02b91/AVSession                com.opens...is.music  E     [AVQueueImgDownloadSyncExecutor]avqImg not match download conditions
04-12 16:53:55.613   12013-13588   C02b91/AVSession                com.opens...is.music  E     [WriteToParcel]isImageValid,checkFail!ret:true
04-12 16:53:55.613   12013-12013   C02b91/AVSession                com.opens...is.music  I     [Enqueue]name=SetAVPlayback
04-12 16:53:55.613   12013-13836   C02b91/AVSession                com.opens...is.music  I     [SetAVPlaybackState]SetAVPlaybackState:2.
04-12 16:53:55.613   12013-13588   C02b91/AVSession                com.opens...is.music  I     [SetAVMetaData]set avmetadata done
04-12 16:53:55.613   12013-13588   C02b91/AVSession                com.opens...is.music  E     [doMetaDataSetNapi]do metadata set with img uri empty
04-12 16:53:55.613   12013-13588   C02b91/AVSession                com.opens...is.music  I     [operator()]doMetaDataSet res:0|1
04-12 16:53:58.124   12013-12013   A03d00/JSAPP                    com.opens...is.music  I     applyAVSessionMetadata: liveViewUnavailable=true, compact=false, title=编曲：黄雨勋, subtitle=花海, singleLyric=编曲：黄雨勋
04-12 16:53:58.124   12013-12013   C02b91/AVSession                com.opens...is.music  I     [Enqueue]name=SetAVMetaData
04-12 16:53:58.124   12013-14050   C02b91/AVSession                com.opens...is.music  I     [AVQueueImgDownloadSyncExecutor]doAVQueueImgDownload:source-1775983601308
04-12 16:53:58.124   12013-14050   C02b91/AVSession                com.opens...is.music  E     [AVQueueImgDownloadSyncExecutor]avqImg not match download conditions
04-12 16:53:58.124   12013-13586   C02b91/AVSession                com.opens...is.music  I     [doMetaDataSetNapi]do metadata set with check uri alive:0, pixel alive:0, session alive:1
04-12 16:53:58.124   12013-13586   C02b91/AVSession                com.opens...is.music  I     [SetAVMetaData]SetAVMetaData in proxy
04-12 16:53:58.124   12013-13586   C02b91/AVSession                com.opens...is.music  E     [WriteToParcel]isImageValid,checkFail!ret:true
04-12 16:53:58.124   12013-13586   C02b91/AVSession                com.opens...is.music  I     [SetAVMetaData]set avmetadata done
04-12 16:53:58.124   12013-13586   C02b91/AVSession                com.opens...is.music  E     [doMetaDataSetNapi]do metadata set with img uri empty
04-12 16:53:58.124   12013-13586   C02b91/AVSession                com.opens...is.music  I     [operator()]doMetaDataSet res:0|1
04-12 16:53:59.680   12013-13836   C02b91/AVSession                com.opens...is.music  I     [HandleEvent]send control command 1 to session with callback size 1
04-12 16:53:59.680   12013-12013   C02b2b/AVPlayerNapi             com.opens...is.music  I     #466 JsPause In
04-12 16:53:59.680   12013-12013   C02b2b/AVPlayerNapi             com.opens...is.music  I     #482 0xF52C00 JsPause EnqueueTask In
04-12 16:53:59.680   12013-12013   C02b2b/AVPlayerNapi             com.opens...is.music  I     #484 0xF52C00 JsPause EnqueueTask Out
04-12 16:53:59.680   12013-12013   C02b2b/AVPlayerNapi             com.opens...is.music  I     #500 0xF52C00 JsPause Out
04-12 16:53:59.680   12013-13816   C02b2b/AVPlayerNapi             com.opens...is.music  I     #436 0xF52C00 Pause Task In
04-12 16:53:59.681   12013-13585   C02b2b/AVPlayerNapi             com.opens...is.music  I     #491 Wait JsPause Task Start
04-12 16:53:59.684   12013-13816   C02b2b/MonitorClient            com.opens...is.music  I     #113 0x4105A0 StopClick
04-12 16:53:59.684   12013-13837   C02b2b/MonitorClient            com.opens...is.music  I     #152 0x2819B8 objSet empty.
04-12 16:53:59.684   12013-13837   C02b2b/MonitorClient            com.opens...is.music  I     #167 0x2819B8 ClickThread End
04-12 16:53:59.684   12013-13837   C02b2b/MonitorClient            com.opens...is.music  I     #181 objSetsize 0, clientDestroy 0.
04-12 16:53:59.709   12013-13523   C02b2b/AVPlayerCallback         com.opens...is.music  I     #869 0x507798 Instance OnStateChanged is called, current state: 6
04-12 16:53:59.709   12013-13523   C02b2b/AVPlayerNapi             com.opens...is.music  I     #3557 0xF52C00 notify paused
04-12 16:53:59.709   12013-13816   C02b2b/AVPlayerNapi             com.opens...is.music  I     #454 0xF52C00 Pause Task Out
04-12 16:53:59.709   12013-13585   C02b2b/AVPlayerNapi             com.opens...is.music  I     #495 Wait JsPause Task End
04-12 16:53:59.711   12013-12013   A03d00/JSAPP                    com.opens...is.music  I     player state changed: session=1, state=paused, loadedTrackId=source-1775983601308
04-12 16:53:59.711   12013-12013   C03f01/NAPI                     com.opens...is.music  I     ID: 0, cnt: 1
04-12 16:53:59.711   12013-12013   C03f01/NAPI                     com.opens...is.music  I     ID: 1, cnt: 2
04-12 16:53:59.711   12013-12013   C02b91/AVSession                com.opens...is.music  I     [Enqueue]name=SetAVPlayback
04-12 16:53:59.711   12013-13836   C02b91/AVSession                com.opens...is.music  I     [SetAVPlaybackState]SetAVPlaybackState:3.
04-12 16:53:59.713   12013-12013   C02b91/AVSession                com.opens...is.music  I     [Enqueue]name=SetAVQueueTitle
04-12 16:53:59.717   12013-12013   C02b91/AVSession                com.opens...is.music  I     [GetAssetId]MediaDescription has assetId
04-12 16:53:59.717   12013-12013   C02b91/AVSession                com.opens...is.music  I     [GetAssetId]MediaDescription has assetId
04-12 16:53:59.717   12013-12013   C02b91/AVSession                com.opens...is.music  I     [GetAssetId]MediaDescription has assetId
04-12 16:53:59.717   12013-12013   C02b91/AVSession                com.opens...is.music  I     [GetAssetId]MediaDescription has assetId
04-12 16:53:59.717   12013-12013   C02b91/AVSession                com.opens...is.music  I     [GetAssetId]MediaDescription has assetId
04-12 16:53:59.717   12013-12013   C02b91/AVSession                com.opens...is.music  I     [GetAssetId]MediaDescription has assetId
04-12 16:53:59.717   12013-12013   C02b91/AVSession                com.opens...is.music  I     [GetAssetId]MediaDescription has assetId
04-12 16:53:59.717   12013-12013   C02b91/AVSession                com.opens...is.music  I     [GetAssetId]MediaDescription has assetId
04-12 16:53:59.717   12013-12013   C02b91/AVSession                com.opens...is.music  I     [GetAssetId]MediaDescription has assetId
04-12 16:53:59.717   12013-12013   C02b91/AVSession                com.opens...is.music  I     [Enqueue]name=SetAVQueueItems
